employee_id,department,role_level,avg_weekly_hours,monthly_overtime_hours,meetings_per_week,email_sentiment_score,productivity_index,burnout_risk_score
101,Marketing,Lead,40.67994110906927,0.0,9,-0.23209309423315583,60.0435759275584,0.5832734095081382
102,Legal,Senior,50.661468135869455,0.12205855315644776,17,0.31559253005149857,71.94607598461025,0.6089382151135256
103,Operations,Mid,51.122507320020866,7.918712266366182,13,-0.8131846364795681,73.83190385377327,0.8285199646728044
104,Sales,Junior,61.99093908932629,9.45983666235146,17,0.47124830043501786,65.9986393669744,0.6968809892382856
105,Marketing,Junior,23.845008566766573,14.175748148612906,13,-0.9142264803211781,74.64795269443965,0.7343458642867897
106,Finance,Senior,34.60563421478697,7.8633327749439506,20,-0.618819397758348,82.31694300434006,0.7466954175421967
107,Finance,Junior,56.51207344859987,11.928489660163056,16,0.3282875144827344,65.78230912234093,0.7164074525749483
108,HR,Lead,27.59439745778532,10.769143964593248,6,-0.8033526658160723,69.45575699628694,0.6382485115981287
109,Legal,Lead,56.33012051336565,24.026790383638456,20,0.94368418295358,61.794147041460555,0.6417395056660834
110,Finance,Senior,43.178810185145956,7.170146044499347,17,0.7367924189238013,52.13010990189208,0.5785243803539926
111,HR,Junior,43.47306218418036,1.9017326606301115,9,0.252604664813473,77.7893218052051,0.4939188272211043
112,Sales,Junior,31.761616111044237,18.71400139524063,10,0.6381149113386997,69.74266205160752,0.45509028915714284
113,Operations,Senior,38.390694239965626,7.716260600331079,21,0.7751600971791357,70.47579417152788,0.5181878895601848
114,Operations,Mid,55.97901087767925,11.450020254898527,21,-0.4810487008563631,60.13226381826473,0.8794430652753962
115,Operations,Junior,41.61853491807019,8.12294729924176,21,0.698823175898639,68.14496470963809,0.5621302419996311
116,Finance,Mid,38.44400777431836,16.42305658830716,7,-0.6104124327247964,80.96593789182123,0.6685278166384226
117,Sales,Junior,45.24575357103389,3.754352666671622,17,-0.17331547170236927,70.0082133677946,0.6998783225325745
118,Finance,Junior,40.462259197578746,0.0,16,0.11651926249719868,70.29183758055413,0.5151584363492374
119,Legal,Junior,44.761209198451525,19.774297730839766,10,0.4277819261480649,72.07528277863423,0.5301513491637379
120,Finance,Junior,35.20206934272063,13.484824864938945,17,-0.9397173645549439,57.63617871593544,0.8812940156091427
121,Sales,Lead,41.38277881113516,18.43586650294347,18,-0.41898117444362204,76.24920464102357,0.7547631883797034
122,Sales,Mid,36.871389876474254,19.573271837357446,11,0.2170381964207806,57.44801885084169,0.516353610778521
123,Legal,Mid,27.56826687444258,6.501202717246035,9,-0.2852626417017625,60.60384418720974,0.5001490104228404
124,Sales,Junior,45.85566229798148,12.363989987380391,18,0.5500501112589868,59.50785230992835,0.6460440017494722
125,Sales,Junior,32.12981726755555,15.032330874573322,8,0.30330432230143245,68.24775033369454,0.4243438935190018
126,Operations,Mid,40.68207255916718,11.350247566821164,5,-0.5311970925525284,66.47547296462142,0.6167852169192488
127,Legal,Lead,49.40854596662329,10.12709269598525,11,-0.7081420408153338,69.98774961691745,0.740852645494188
128,Engineering,Senior,30.01749234767656,10.718092878831026,17,0.2580939871741008,60.94743840223557,0.5352763187476437
129,Engineering,Senior,46.837472775596815,18.501257227832298,8,-0.09906534459048455,80.05495320306379,0.6468814296866753
130,Sales,Mid,39.6014923442507,10.445926829474685,17,-0.6620859177973628,78.3402756872633,0.7665183644721818
131,Engineering,Junior,34.26781279258349,15.601376805620859,8,-0.3472515893632453,68.26186487108279,0.6789572889833845
132,Engineering,Junior,58.18338631108855,14.08135682209256,7,-0.39390650336282684,65.21633283412062,0.7156923184601222
133,Sales,Lead,41.99554963396132,6.21490196897934,12,-0.7837360553212498,64.20642506654801,0.7447306568545552
134,Engineering,Senior,37.45525688338607,13.811816937084757,12,0.09381803853045612,66.8985500498932,0.5944835537025893
135,Finance,Lead,35.75829662106879,2.7679735624044355,21,0.5272972678251082,55.997547712488235,0.49330725993380076
136,HR,Senior,49.04929974749357,14.408599421666267,19,0.15093377770597405,60.403926877881595,0.7267356538473551
137,Legal,Mid,37.10355018829271,17.346703117545,8,0.6525827298747047,78.60120391984967,0.4362429415664289
138,HR,Senior,48.05214478832821,18.72848417458153,10,-0.7448629055691374,73.01812486075869,0.8284279584771634
139,Sales,Lead,41.980161351014715,6.283859156224485,10,-0.12877628435555222,86.3427448597653,0.593821211397976
140,Operations,Lead,50.92950451547079,8.783075571618864,14,0.2188302073161983,67.00804849830679,0.5696591397162701
141,Legal,Lead,33.65968442013693,13.704391242387135,8,0.35200312188381466,66.38486772893133,0.5096453470474989
142,Sales,Mid,34.77549408723196,9.144451130787331,13,0.39157261284685396,65.92101075456353,0.5582385916150849
143,Operations,Senior,39.751957487759455,0.4267381032239488,20,0.45793085419576207,66.80835516781832,0.5323989370061198
144,HR,Senior,40.41546801980179,8.749821157461323,11,0.3028596243920334,63.40045986853402,0.49718415089462636
145,Sales,Lead,39.163543770423914,13.681209829443764,18,-0.8115438221182647,72.709882146872,0.879686873894279
146,Legal,Senior,63.05152324341214,18.405169887842895,10,0.3906113552045929,70.29104067148411,0.7309094840181037
147,Legal,Junior,58.50597603481526,22.13525097135728,5,0.44956531354877516,64.90085498161727,0.6000191928554186
148,Marketing,Junior,44.39244059856834,12.74968700574046,16,0.9869598686672543,82.51148913018902,0.4734671319733123
149,Finance,Junior,45.33577659240366,15.398966918386748,19,0.3867248734022519,88.96582922486307,0.6463141075093594
150,Engineering,Senior,40.10854255936335,17.764703947882747,5,0.37366079150309783,81.66577205573401,0.4430465665292256
151,Operations,Mid,33.60139573185495,0.0,19,0.029626580363943944,75.58124013083395,0.5673488831770142
152,Marketing,Mid,40.543422075557984,5.884703450942797,19,0.7358458171702278,77.61769726263773,0.5553793080217628
153,Engineering,Mid,48.16894201169643,12.615373221435107,20,0.9936695239223166,88.56415517826335,0.5345333987092893
154,Engineering,Mid,52.44501409254407,21.335669209318688,5,0.5580897403948641,77.60319315759423,0.513545156945992
155,Sales,Junior,49.96566736418164,15.778564391241911,7,0.22500075571561684,64.14814147400715,0.6043113386161156
156,Engineering,Junior,29.92180565476631,13.978197627534096,16,-0.8420903461368636,73.92272526650548,0.7492748400088844
157,Finance,Lead,39.686178574770295,10.6313277687306,11,0.4534782634592551,76.26244266063318,0.49724558572616595
158,Legal,Senior,30.24905948107206,14.56076478374104,9,0.4171231371639008,60.0528272596408,0.4141655015327756
159,Marketing,Senior,51.35074845922175,8.42135639080685,5,0.5511362956188635,67.15069181356822,0.4442136463330696
160,Engineering,Mid,38.70092484159734,7.321024322808041,5,-0.7508892232010214,81.00391824055465,0.6800608858521371
161,Sales,Junior,41.62311907495174,7.842378008448112,19,0.30746500025228696,51.765072649504134,0.6090412880878258
162,Finance,Mid,45.84040214404001,20.04288906703767,12,-0.40855219009665067,57.495714549594055,0.7405883168580341
163,HR,Lead,64.12911935849519,6.958487575228325,15,0.5205424868056674,68.23592946371673,0.6507221050441278
164,Legal,Senior,44.14619951831621,9.607337473013281,18,-0.5192520919370676,73.53679595505704,0.7659367017381834
165,Legal,Senior,40.09383169754999,14.826067390953352,17,0.3679573536408214,56.42367555051093,0.5761336708457832
166,Marketing,Mid,32.07166303037088,6.718890884884671,16,-0.4100141060320406,68.73210748334058,0.6937849534361143
167,Legal,Lead,53.669115588024844,13.356983473945164,8,-0.9820114143651377,81.53768539088567,0.8733541873414158
168,Engineering,Senior,40.546908285623395,13.354825160440898,8,0.26671582394619087,70.68651457074283,0.5244893942990244
169,Sales,Lead,55.257139719421595,8.253275347440669,7,-0.7734618336821553,79.39088943631131,0.7860439477021061
170,Legal,Lead,50.844904903589786,10.447318677976671,10,0.3185829455764282,64.07885878664996,0.5788103774893663
171,Legal,Mid,38.29635117913222,6.338542260430023,9,0.851218896713875,61.900831432108184,0.3848955021867655
172,HR,Junior,30.861790553152765,20.29659602125587,15,0.9384918684221806,78.48873830285048,0.41615264554333103
173,HR,Mid,44.18055293762885,13.545563163743125,13,-0.5281538253447748,73.69265534656189,0.7816940253894663
174,Operations,Junior,37.08077176982719,5.708141527166415,7,0.6185064553013098,58.14403992225541,0.39733651611130705
175,Finance,Lead,42.314766739650445,12.757908498202017,13,-0.29289344625511937,61.99159083837211,0.6862752086890642
176,Engineering,Junior,50.3923968548347,13.029564972389469,16,0.8009141454959647,85.64581241057414,0.5382882082736965
177,Legal,Lead,28.771343075001333,0.0,7,0.5749791372587476,60.75444780530684,0.3446457755155481
178,Legal,Senior,44.116910752545714,20.042664266057667,21,-0.8521565667084727,79.34328746725997,0.9282266780591694
179,Sales,Senior,48.076769527085894,6.062351326311246,16,-0.18572601224544538,65.218133027663,0.6812145635033839
180,Operations,Senior,48.464884494048505,24.54128812282301,8,-0.32536434798065184,69.96824143232868,0.7331844143098644
181,Finance,Mid,31.091662630500615,16.771744565823994,14,0.570362041446554,72.94592620943372,0.5105290976093446
182,Operations,Mid,45.35469175819171,5.239021560196524,12,-0.17942857869368178,48.99018789500401,0.5929338946920046
183,Marketing,Lead,51.62829265525354,10.114496275200745,13,0.36917679530616754,55.37282664572701,0.5910936703202334
184,Finance,Senior,44.745870387200604,17.53570896332129,17,0.20487051118088084,70.86333018787163,0.7045126105975639
185,Legal,Mid,41.074446351131705,10.573483571667325,10,0.9512774381952676,62.7569243621612,0.39227654906265225
186,Legal,Senior,51.11690352458755,19.069424006511564,11,0.8755699136032298,79.96581295274622,0.5305142308493188
187,Finance,Mid,36.44544951648936,9.743587153331289,10,-0.1446009705225626,53.93879119131876,0.6185009103300811
188,Legal,Junior,29.761336734373838,11.528008602824759,15,0.44715642328229865,75.65255056257988,0.5150434292988583
189,Engineering,Junior,40.395217480552546,17.70090018126501,21,0.6589201879624436,56.237787795956734,0.5843485142972247
190,Finance,Senior,46.28036153363199,15.620345959079923,16,0.7977715077242904,66.47895005855571,0.5390948304480379
191,Operations,Lead,50.31149409149147,6.44863537512568,17,-0.8637314724470326,59.35622235762036,0.8896266403682852
192,Finance,Mid,46.24402059334346,14.604309818466584,11,-0.3958424014530064,89.02429880471198,0.754625660249128
193,Legal,Mid,48.686568549798864,13.004688663985851,9,-0.3595399180629564,56.605078370299644,0.7024988863147801
194,Engineering,Junior,50.362491440831676,6.529599434180037,20,-0.13110809756024278,68.77940304630977,0.7450489124903569
195,Engineering,Junior,39.28498394961512,3.6571380393564645,8,-0.661470498569162,52.73163851979848,0.6630959233158595
196,Marketing,Lead,40.81648558473928,0.41169801034387277,5,-0.007588240099983823,85.9957012207059,0.5278202192564594
197,Operations,Lead,52.297342345199006,10.233455491016722,8,0.32642865459691217,74.01282416177204,0.5967504864137199
198,HR,Lead,32.3187438061545,11.675960383514818,7,-0.0052721595665645715,71.36973089598668,0.5349143709800261
199,HR,Senior,45.43306289217836,15.027468337125942,8,0.3315861903952315,84.74312939291725,0.5160775275656858
200,Finance,Junior,36.26632936866383,16.92287171749858,5,-0.8671167363641994,71.47422441422613,0.7070288714848212
201,Marketing,Senior,50.80209282584776,9.516846941343871,16,0.7519746634148206,72.19571356141077,0.5408183751036169
202,Sales,Junior,41.856516155398886,11.501571917754797,17,0.8781383842021369,71.31725288065151,0.5336148260430159
203,Finance,Junior,42.060751483024994,7.44766607408382,6,0.23581484823729726,75.6363432544312,0.48325658031914187
204,Marketing,Mid,55.83103909917349,12.523430524836941,13,0.7627819972737939,65.07558616078738,0.5966985469998887
205,Operations,Junior,33.39165776441083,17.811052089829666,11,-0.7371079667035751,67.85712692636667,0.7201653666134213
206,Operations,Junior,43.72655578574882,12.60685704867489,17,0.5948978401526204,78.10334628457446,0.5491942315444495
207,Operations,Senior,40.55899095121743,18.97995240005119,6,-0.761703613054812,72.77372951557882,0.7534497703639979
208,Operations,Junior,46.25929052834425,17.710689961941746,5,-0.18397953700492664,68.85756085897874,0.6867325613969568
209,Operations,Senior,57.43464629351157,20.7461870118795,11,-0.35236293088344994,55.99477608969288,0.8060481861781174
210,Marketing,Lead,37.15806792059854,12.77539459216246,12,0.17118365044090855,84.98050284536595,0.48508902370592916
211,Marketing,Junior,32.42081830116764,8.805418950855165,16,-0.39697092952093294,63.385458900492296,0.6217575974521108
212,Engineering,Junior,35.52538059454395,15.72740113653574,15,0.27462725933426535,79.87237238419257,0.5856525753267248
213,HR,Senior,40.13745534223265,9.762582018890942,13,-0.2652254216960843,71.75753651688085,0.6169710013001193
214,Legal,Lead,42.513846669626616,15.539109835947857,8,0.7215807620609289,57.0654947727013,0.4303487786592419
215,Operations,Mid,42.91623036629266,8.023180158698153,11,0.26776768043922305,82.52275477530615,0.5421682253178949
216,Sales,Lead,56.42128760940347,7.029564888214773,21,-0.5694034053571078,72.54540646399539,0.8079548459081216
217,Legal,Senior,54.99871235723873,19.298675900984904,15,-0.3277411559438259,83.35345356737042,0.8149281933410045
218,Marketing,Lead,52.423571912535685,5.924553415114074,6,0.6948417752533116,68.17591299264082,0.4152734233607324
219,Sales,Senior,62.11550909293874,18.13348667265619,16,-0.22704050002508303,77.04051229967054,0.8060459080766391
220,Sales,Senior,48.59278765330105,15.516185820956672,13,0.07159813113129032,52.37472888654986,0.6468688420065609
221,Sales,Mid,50.86684066810112,12.565785405352608,15,0.2978838719046655,64.99784136406242,0.6118435458543249
222,Engineering,Junior,48.43816417515013,0.6441308853922205,9,-0.3043807008281665,57.27006667768728,0.64497071070465
223,Marketing,Senior,47.12724251035029,20.91395473108463,11,-0.4120427384838634,66.25216149961608,0.8021726535832554
224,Sales,Senior,45.15517219346273,6.390961988565531,5,-0.04949019478394279,74.71811739506145,0.5389495987424999
225,Operations,Mid,38.82514364067744,17.71892173127505,9,-0.5702380558144218,63.954199123458544,0.6966164101088684
226,Finance,Senior,32.02577401729708,7.854355190736639,10,-0.43157882616187315,78.63842093638782,0.5961658141073042
227,Sales,Junior,40.9547682483031,7.3730207236891,17,-0.8758430319359278,61.43387356449989,0.7828153439006377
228,Engineering,Mid,46.52618959737651,16.011696671477583,15,-0.3920594480579891,78.85236613649978,0.7356720566568327
229,Legal,Junior,42.57809520779192,15.230790220666389,12,-0.3585918132728614,83.09757165874036,0.6618090813584865
230,Marketing,Junior,33.477314447045956,5.1294147168378466,6,0.9236663325826393,80.13526135090986,0.2523271180155216
231,Engineering,Mid,40.67293560013297,20.620554723226757,19,0.17945765093176025,66.55810948170227,0.7385877485010632
232,Sales,Senior,40.2559775313349,10.76372600774356,14,0.5747648508316112,48.74546402055857,0.48818718613340545
233,Marketing,Junior,41.50116286424976,12.413572002236156,12,-0.9092454944393551,75.82166996737348,0.7128176068275661
234,Finance,Junior,45.927322791413275,10.217534256202322,6,-0.7869266127832562,68.74765285284695,0.7133031302055941
235,Sales,Junior,47.65006429528242,5.383416533834701,19,0.6290739217251846,60.21607059872647,0.5156759439086401
236,Engineering,Junior,37.99958839220358,16.411346768610425,10,0.24709909883527148,64.43720935129589,0.5515619673742189
237,HR,Mid,49.84896950410011,13.737304170169232,9,-0.6180359389195942,84.34425316444802,0.7656943532867982
238,Operations,Mid,51.0531049573465,7.169490933325143,7,-0.19040918827652353,58.62659799389846,0.6373378897803863
239,Legal,Lead,44.562415464388366,17.664799979659556,15,0.07734499996324562,74.68309175621212,0.6762755916255123
240,Engineering,Lead,47.31800217562454,12.329021647524037,15,0.6872196582748835,72.17958175637403,0.5334084513047627
241,Marketing,Junior,49.87385153969559,12.458262099660418,20,-0.8791760166110116,66.42612335336767,0.8794430675439939
242,Sales,Senior,33.218842803364225,22.659112146546843,7,0.19344457873472476,76.44532687313047,0.5321889817030134
243,Operations,Junior,50.437850679854364,2.3520012508982084,13,0.4340718431733679,86.32245258898865,0.5737296648930561
244,Sales,Senior,35.67951301921637,2.2727765425742934,7,0.9557837158209188,67.04028496113801,0.3485002636009231
245,Marketing,Junior,36.45838690697297,3.623969604957363,15,0.6143201565843688,67.56819051922899,0.44644971635714986
246,Sales,Lead,43.57031334251809,14.181799398969194,18,-0.4475453728694532,76.220649049902,0.7855029923103295
247,HR,Lead,24.847678994602646,9.845738501998333,6,0.41915838775653014,79.18242821435001,0.3823965674433676
248,Operations,Senior,43.40496246580608,10.322721285636485,11,0.5265557698539542,68.72292792851364,0.5491280561890179
249,Operations,Junior,49.85424757564642,6.345501530300085,14,0.4594709998367903,66.94626263906352,0.5501258240869855
250,Marketing,Senior,28.832609228431867,21.991507642930188,14,0.64028813590374,47.82353479280239,0.5074372175620236
251,Legal,Lead,50.71207459637161,24.006107820437315,5,0.8074599524272752,62.21991087633447,0.47363725405883766
252,HR,Junior,36.40969905178036,17.39342737668922,10,-0.8031402620213195,58.60688327932449,0.7655460821487058
253,Engineering,Junior,43.65489424394241,2.9562859629334284,18,-0.7904722846377623,76.84624996311891,0.8314505505775844
254,Sales,Senior,37.571403943956305,9.078618855064652,6,0.592799977541292,67.56097051399158,0.36280101739323845
